PER#,P#,THEATRE#,PDATE,PHOUR,PMINUTE,COMMENTS
3776,59,2,07-JUL-19,19,30,Normal evening time
3777,59,2,07-JUL-19,14,30,Normal day time
3778,59,2,08-JUL-19,19,30,Normal evening time
3779,59,2,09-JUL-19,19,30,Normal evening time
3780,59,2,09-JUL-19,14,30,Normal day time
3781,59,2,10-JUL-19,19,30,Normal evening time
3782,59,2,10-JUL-19,14,30,Normal day time
3783,59,2,11-JUL-19,18,45,Earlier start evening
3784,59,2,11-JUL-19,14,0,Earlier start day time
3785,60,3,05-JUL-19,19,30,Normal evening time
3786,60,3,06-JUL-19,19,30,Normal evening time
3787,60,3,07-JUL-19,19,30,Normal evening time
3788,60,3,07-JUL-19,14,30,Normal day time
3789,60,3,08-JUL-19,19,30,Normal evening time
3790,60,3,09-JUL-19,19,30,Normal evening time
3791,60,3,09-JUL-19,14,30,Normal day time
3792,60,3,10-JUL-19,19,30,Normal evening time
3793,60,3,10-JUL-19,14,30,Normal day time
3794,60,3,11-JUL-19,18,45,Earlier start evening
3795,60,3,11-JUL-19,14,0,Earlier start day time
3796,61,4,05-JUL-19,19,30,Normal evening time
3797,61,4,06-JUL-19,19,30,Normal evening time
3798,61,4,07-JUL-19,19,30,Normal evening time
3799,61,4,07-JUL-19,14,30,Normal day time
3800,61,4,08-JUL-19,19,30,Normal evening time
3801,61,4,09-JUL-19,19,30,Normal evening time
3802,61,4,09-JUL-19,14,30,Normal day time
3803,61,4,10-JUL-19,19,30,Normal evening time
3804,61,4,10-JUL-19,14,30,Normal day time
3805,61,4,11-JUL-19,18,45,Earlier start evening
3806,61,4,11-JUL-19,14,0,Earlier start day time
3807,62,5,05-JUL-19,19,30,Normal evening time
3808,62,5,06-JUL-19,19,30,Normal evening time
3809,62,5,07-JUL-19,19,30,Normal evening time
3810,62,5,07-JUL-19,14,30,Normal day time
3811,62,5,08-JUL-19,19,30,Normal evening time
3812,62,5,09-JUL-19,19,30,Normal evening time
3813,62,5,09-JUL-19,14,30,Normal day time
3814,62,5,10-JUL-19,19,30,Normal evening time
3815,62,5,10-JUL-19,14,30,Normal day time
3816,62,5,11-JUL-19,18,45,Earlier start evening
3817,62,5,11-JUL-19,14,0,Earlier start day time
3818,63,6,05-JUL-19,19,30,Normal evening time
3819,63,6,06-JUL-19,19,30,Normal evening time
3820,63,6,07-JUL-19,19,30,Normal evening time
3821,63,6,07-JUL-19,14,30,Normal day time
3822,63,6,08-JUL-19,19,30,Normal evening time
3823,63,6,09-JUL-19,19,30,Normal evening time
3824,63,6,09-JUL-19,14,30,Normal day time
3825,63,6,10-JUL-19,19,30,Normal evening time
3826,63,6,10-JUL-19,14,30,Normal day time
3827,63,6,11-JUL-19,18,45,Earlier start evening
3828,63,6,11-JUL-19,14,0,Earlier start day time
3829,59,1,12-JUL-19,19,30,Normal evening time
3830,59,1,13-JUL-19,19,30,Normal evening time
3831,59,1,14-JUL-19,19,30,Normal evening time
3832,59,1,14-JUL-19,14,30,Normal day time
3833,59,1,15-JUL-19,19,30,Normal evening time
3834,59,1,16-JUL-19,19,30,Normal evening time
3835,59,1,16-JUL-19,14,30,Normal day time
3836,59,1,17-JUL-19,19,30,Normal evening time
3837,59,1,17-JUL-19,14,30,Normal day time
3838,59,1,18-JUL-19,18,45,Earlier start evening
3839,59,1,18-JUL-19,14,0,Earlier start day time
3840,60,2,12-JUL-19,19,30,Normal evening time
3841,60,2,13-JUL-19,19,30,Normal evening time
3842,60,2,14-JUL-19,19,30,Normal evening time
3843,60,2,14-JUL-19,14,30,Normal day time
3844,60,2,15-JUL-19,19,30,Normal evening time
3845,60,2,16-JUL-19,19,30,Normal evening time
3846,60,2,16-JUL-19,14,30,Normal day time
3847,60,2,17-JUL-19,19,30,Normal evening time
3848,60,2,17-JUL-19,14,30,Normal day time
3849,60,2,18-JUL-19,18,45,Earlier start evening
3850,60,2,18-JUL-19,14,0,Earlier start day time
3851,61,3,12-JUL-19,19,30,Normal evening time
3852,61,3,13-JUL-19,19,30,Normal evening time
3853,61,3,14-JUL-19,19,30,Normal evening time
3854,61,3,14-JUL-19,14,30,Normal day time
3855,61,3,15-JUL-19,19,30,Normal evening time
3856,61,3,16-JUL-19,19,30,Normal evening time
3857,61,3,16-JUL-19,14,30,Normal day time
3858,61,3,17-JUL-19,19,30,Normal evening time
3859,61,3,17-JUL-19,14,30,Normal day time
3860,61,3,18-JUL-19,18,45,Earlier start evening
3861,61,3,18-JUL-19,14,0,Earlier start day time
3862,62,4,12-JUL-19,19,30,Normal evening time
3863,62,4,13-JUL-19,19,30,Normal evening time
3864,62,4,14-JUL-19,19,30,Normal evening time
3865,62,4,14-JUL-19,14,30,Normal day time
3866,62,4,15-JUL-19,19,30,Normal evening time
3867,62,4,16-JUL-19,19,30,Normal evening time
3868,62,4,16-JUL-19,14,30,Normal day time
3869,62,4,17-JUL-19,19,30,Normal evening time
3870,62,4,17-JUL-19,14,30,Normal day time
3871,62,4,18-JUL-19,18,45,Earlier start evening
3872,62,4,18-JUL-19,14,0,Earlier start day time
3873,63,5,12-JUL-19,19,30,Normal evening time
3874,63,5,13-JUL-19,19,30,Normal evening time
3875,63,5,14-JUL-19,19,30,Normal evening time
3876,63,5,14-JUL-19,14,30,Normal day time
3877,63,5,15-JUL-19,19,30,Normal evening time
3878,63,5,16-JUL-19,19,30,Normal evening time
3879,63,5,16-JUL-19,14,30,Normal day time
3880,63,5,17-JUL-19,19,30,Normal evening time
3881,63,5,17-JUL-19,14,30,Normal day time
3882,63,5,18-JUL-19,18,45,Earlier start evening
3883,63,5,18-JUL-19,14,0,Earlier start day time
3884,64,6,12-JUL-19,19,30,Normal evening time
3885,64,6,13-JUL-19,19,30,Normal evening time
3886,64,6,14-JUL-19,19,30,Normal evening time
3887,64,6,14-JUL-19,14,30,Normal day time
3888,64,6,15-JUL-19,19,30,Normal evening time
3889,64,6,16-JUL-19,19,30,Normal evening time
3890,64,6,16-JUL-19,14,30,Normal day time
3891,64,6,17-JUL-19,19,30,Normal evening time
3892,64,6,17-JUL-19,14,30,Normal day time
3893,64,6,18-JUL-19,18,45,Earlier start evening
3894,64,6,18-JUL-19,14,0,Earlier start day time
3895,60,1,19-JUL-19,19,30,Normal evening time
3896,60,1,20-JUL-19,19,30,Normal evening time
3897,60,1,21-JUL-19,19,30,Normal evening time
3898,60,1,21-JUL-19,14,30,Normal day time
3899,60,1,22-JUL-19,19,30,Normal evening time
3900,60,1,23-JUL-19,19,30,Normal evening time
3901,60,1,23-JUL-19,14,30,Normal day time
3902,60,1,24-JUL-19,19,30,Normal evening time
3903,60,1,24-JUL-19,14,30,Normal day time
3904,60,1,25-JUL-19,18,45,Earlier start evening
3905,60,1,25-JUL-19,14,0,Earlier start day time
3906,61,2,19-JUL-19,19,30,Normal evening time
3907,61,2,20-JUL-19,19,30,Normal evening time
3908,61,2,21-JUL-19,19,30,Normal evening time
3909,61,2,21-JUL-19,14,30,Normal day time
3910,61,2,22-JUL-19,19,30,Normal evening time
3911,61,2,23-JUL-19,19,30,Normal evening time
3912,61,2,23-JUL-19,14,30,Normal day time
3913,61,2,24-JUL-19,19,30,Normal evening time
3914,61,2,24-JUL-19,14,30,Normal day time
3915,61,2,25-JUL-19,18,45,Earlier start evening
3916,61,2,25-JUL-19,14,0,Earlier start day time
3917,62,3,19-JUL-19,19,30,Normal evening time
3918,62,3,20-JUL-19,19,30,Normal evening time
3919,62,3,21-JUL-19,19,30,Normal evening time
3920,62,3,21-JUL-19,14,30,Normal day time
3921,62,3,22-JUL-19,19,30,Normal evening time
3922,62,3,23-JUL-19,19,30,Normal evening time
3923,62,3,23-JUL-19,14,30,Normal day time
3924,62,3,24-JUL-19,19,30,Normal evening time
3925,62,3,24-JUL-19,14,30,Normal day time
3926,62,3,25-JUL-19,18,45,Earlier start evening
3927,62,3,25-JUL-19,14,0,Earlier start day time
3928,63,4,19-JUL-19,19,30,Normal evening time
3929,63,4,20-JUL-19,19,30,Normal evening time
3930,63,4,21-JUL-19,19,30,Normal evening time
3931,63,4,21-JUL-19,14,30,Normal day time
3932,63,4,22-JUL-19,19,30,Normal evening time
3933,63,4,23-JUL-19,19,30,Normal evening time
3934,63,4,23-JUL-19,14,30,Normal day time
3935,63,4,24-JUL-19,19,30,Normal evening time
3936,63,4,24-JUL-19,14,30,Normal day time
3937,63,4,25-JUL-19,18,45,Earlier start evening
3938,63,4,25-JUL-19,14,0,Earlier start day time
3939,64,5,19-JUL-19,19,30,Normal evening time
3940,64,5,20-JUL-19,19,30,Normal evening time
3941,64,5,21-JUL-19,19,30,Normal evening time
3942,64,5,21-JUL-19,14,30,Normal day time
3943,64,5,22-JUL-19,19,30,Normal evening time
3944,64,5,23-JUL-19,19,30,Normal evening time
3945,64,5,23-JUL-19,14,30,Normal day time
3946,64,5,24-JUL-19,19,30,Normal evening time
3947,64,5,24-JUL-19,14,30,Normal day time
3948,64,5,25-JUL-19,18,45,Earlier start evening
3949,64,5,25-JUL-19,14,0,Earlier start day time
3950,65,6,19-JUL-19,19,30,Normal evening time
3951,65,6,20-JUL-19,19,30,Normal evening time
3952,65,6,21-JUL-19,19,30,Normal evening time
3953,65,6,21-JUL-19,14,30,Normal day time
3954,65,6,22-JUL-19,19,30,Normal evening time
3955,65,6,23-JUL-19,19,30,Normal evening time
3956,65,6,23-JUL-19,14,30,Normal day time
3957,65,6,24-JUL-19,19,30,Normal evening time
3958,65,6,24-JUL-19,14,30,Normal day time
3959,65,6,25-JUL-19,18,45,Earlier start evening
3960,65,6,25-JUL-19,14,0,Earlier start day time
3961,61,1,26-JUL-19,19,30,Normal evening time
3962,61,1,27-JUL-19,19,30,Normal evening time
3963,61,1,28-JUL-19,19,30,Normal evening time
3964,61,1,28-JUL-19,14,30,Normal day time
3965,61,1,29-JUL-19,19,30,Normal evening time
3966,61,1,30-JUL-19,19,30,Normal evening time
3967,61,1,30-JUL-19,14,30,Normal day time
3968,61,1,31-JUL-19,19,30,Normal evening time
3969,61,1,31-JUL-19,14,30,Normal day time
3970,61,1,01-AUG-19,18,45,Earlier start evening
3971,61,1,01-AUG-19,14,0,Earlier start day time
3972,62,2,26-JUL-19,19,30,Normal evening time
3973,62,2,27-JUL-19,19,30,Normal evening time
3974,62,2,28-JUL-19,19,30,Normal evening time
3975,62,2,28-JUL-19,14,30,Normal day time
3976,62,2,29-JUL-19,19,30,Normal evening time
3977,62,2,30-JUL-19,19,30,Normal evening time
3978,62,2,30-JUL-19,14,30,Normal day time
3979,62,2,31-JUL-19,19,30,Normal evening time
3980,62,2,31-JUL-19,14,30,Normal day time
3981,62,2,01-AUG-19,18,45,Earlier start evening
3982,62,2,01-AUG-19,14,0,Earlier start day time
3983,63,3,26-JUL-19,19,30,Normal evening time
3984,63,3,27-JUL-19,19,30,Normal evening time
3985,63,3,28-JUL-19,19,30,Normal evening time
3986,63,3,28-JUL-19,14,30,Normal day time
3987,63,3,29-JUL-19,19,30,Normal evening time
3988,63,3,30-JUL-19,19,30,Normal evening time
3989,63,3,30-JUL-19,14,30,Normal day time
3990,63,3,31-JUL-19,19,30,Normal evening time
3991,63,3,31-JUL-19,14,30,Normal day time
3992,63,3,01-AUG-19,18,45,Earlier start evening
3993,63,3,01-AUG-19,14,0,Earlier start day time
3994,64,4,26-JUL-19,19,30,Normal evening time
3995,64,4,27-JUL-19,19,30,Normal evening time
3996,64,4,28-JUL-19,19,30,Normal evening time
3997,64,4,28-JUL-19,14,30,Normal day time
3998,64,4,29-JUL-19,19,30,Normal evening time
3999,64,4,30-JUL-19,19,30,Normal evening time
4000,64,4,30-JUL-19,14,30,Normal day time
4001,64,4,31-JUL-19,19,30,Normal evening time
4002,64,4,31-JUL-19,14,30,Normal day time
4003,64,4,01-AUG-19,18,45,Earlier start evening
4004,64,4,01-AUG-19,14,0,Earlier start day time
4005,65,5,26-JUL-19,19,30,Normal evening time
4006,65,5,27-JUL-19,19,30,Normal evening time
4007,65,5,28-JUL-19,19,30,Normal evening time
4008,65,5,28-JUL-19,14,30,Normal day time
4009,65,5,29-JUL-19,19,30,Normal evening time
4010,65,5,30-JUL-19,19,30,Normal evening time
4011,65,5,30-JUL-19,14,30,Normal day time
4012,65,5,31-JUL-19,19,30,Normal evening time
4013,65,5,31-JUL-19,14,30,Normal day time
4014,65,5,01-AUG-19,18,45,Earlier start evening
4015,65,5,01-AUG-19,14,0,Earlier start day time
4016,53,6,26-JUL-19,19,30,Normal evening time
4017,53,6,27-JUL-19,19,30,Normal evening time
4018,53,6,28-JUL-19,19,30,Normal evening time
4019,53,6,28-JUL-19,14,30,Normal day time
4020,53,6,29-JUL-19,19,30,Normal evening time
4021,53,6,30-JUL-19,19,30,Normal evening time
4022,53,6,30-JUL-19,14,30,Normal day time
4023,53,6,31-JUL-19,19,30,Normal evening time
4024,53,6,31-JUL-19,14,30,Normal day time
4025,53,6,01-AUG-19,18,45,Earlier start evening
4026,53,6,01-AUG-19,14,0,Earlier start day time
4027,62,1,02-AUG-19,19,30,Normal evening time
4028,62,1,03-AUG-19,19,30,Normal evening time
4029,62,1,04-AUG-19,19,30,Normal evening time
4030,62,1,04-AUG-19,14,30,Normal day time
4031,62,1,05-AUG-19,19,30,Normal evening time
4032,62,1,06-AUG-19,19,30,Normal evening time
4033,62,1,06-AUG-19,14,30,Normal day time
4034,62,1,07-AUG-19,19,30,Normal evening time
4035,62,1,07-AUG-19,14,30,Normal day time
4036,62,1,08-AUG-19,18,45,Earlier start evening
4037,62,1,08-AUG-19,14,0,Earlier start day time
4038,63,2,02-AUG-19,19,30,Normal evening time
4039,63,2,03-AUG-19,19,30,Normal evening time
4040,63,2,04-AUG-19,19,30,Normal evening time
4041,63,2,04-AUG-19,14,30,Normal day time
4042,63,2,05-AUG-19,19,30,Normal evening time
4043,63,2,06-AUG-19,19,30,Normal evening time
4044,63,2,06-AUG-19,14,30,Normal day time
4045,63,2,07-AUG-19,19,30,Normal evening time
4046,63,2,07-AUG-19,14,30,Normal day time
4047,63,2,08-AUG-19,18,45,Earlier start evening
4048,63,2,08-AUG-19,14,0,Earlier start day time
4049,64,3,02-AUG-19,19,30,Normal evening time
4050,64,3,03-AUG-19,19,30,Normal evening time
4051,64,3,04-AUG-19,19,30,Normal evening time
4052,64,3,04-AUG-19,14,30,Normal day time
4053,64,3,05-AUG-19,19,30,Normal evening time
4054,64,3,06-AUG-19,19,30,Normal evening time
4055,64,3,06-AUG-19,14,30,Normal day time
4056,64,3,07-AUG-19,19,30,Normal evening time
4057,64,3,07-AUG-19,14,30,Normal day time
4058,64,3,08-AUG-19,18,45,Earlier start evening
4059,64,3,08-AUG-19,14,0,Earlier start day time
4060,65,4,02-AUG-19,19,30,Normal evening time
4061,65,4,03-AUG-19,19,30,Normal evening time
4062,65,4,04-AUG-19,19,30,Normal evening time
4063,65,4,04-AUG-19,14,30,Normal day time
4064,65,4,05-AUG-19,19,30,Normal evening time
4065,65,4,06-AUG-19,19,30,Normal evening time
4066,65,4,06-AUG-19,14,30,Normal day time
4067,65,4,07-AUG-19,19,30,Normal evening time
4068,65,4,07-AUG-19,14,30,Normal day time
4069,65,4,08-AUG-19,18,45,Earlier start evening
4070,65,4,08-AUG-19,14,0,Earlier start day time
4071,53,5,02-AUG-19,19,30,Normal evening time
4072,53,5,03-AUG-19,19,30,Normal evening time
4073,53,5,04-AUG-19,19,30,Normal evening time
4074,53,5,04-AUG-19,14,30,Normal day time
4075,53,5,05-AUG-19,19,30,Normal evening time
4076,53,5,06-AUG-19,19,30,Normal evening time
4077,53,5,06-AUG-19,14,30,Normal day time
4078,53,5,07-AUG-19,19,30,Normal evening time
4079,53,5,07-AUG-19,14,30,Normal day time
4080,53,5,08-AUG-19,18,45,Earlier start evening
4081,53,5,08-AUG-19,14,0,Earlier start day time
4082,54,6,02-AUG-19,19,30,Normal evening time
4083,54,6,03-AUG-19,19,30,Normal evening time
4084,54,6,04-AUG-19,19,30,Normal evening time
4085,54,6,04-AUG-19,14,30,Normal day time
4086,54,6,05-AUG-19,19,30,Normal evening time
4087,54,6,06-AUG-19,19,30,Normal evening time
4088,54,6,06-AUG-19,14,30,Normal day time
4089,54,6,07-AUG-19,19,30,Normal evening time
4090,54,6,07-AUG-19,14,30,Normal day time
4091,54,6,08-AUG-19,18,45,Earlier start evening
4092,54,6,08-AUG-19,14,0,Earlier start day time
4093,63,1,09-AUG-19,19,30,Normal evening time
4094,63,1,10-AUG-19,19,30,Normal evening time
4095,63,1,11-AUG-19,19,30,Normal evening time
4096,63,1,11-AUG-19,14,30,Normal day time
4097,63,1,12-AUG-19,19,30,Normal evening time
4098,63,1,13-AUG-19,19,30,Normal evening time
4099,63,1,13-AUG-19,14,30,Normal day time
4100,63,1,14-AUG-19,19,30,Normal evening time
4101,63,1,14-AUG-19,14,30,Normal day time
4102,63,1,15-AUG-19,18,45,Earlier start evening
4103,63,1,15-AUG-19,14,0,Earlier start day time
4104,64,2,09-AUG-19,19,30,Normal evening time
4105,64,2,10-AUG-19,19,30,Normal evening time
4106,64,2,11-AUG-19,19,30,Normal evening time
4107,64,2,11-AUG-19,14,30,Normal day time
4108,64,2,12-AUG-19,19,30,Normal evening time
4109,64,2,13-AUG-19,19,30,Normal evening time
4110,64,2,13-AUG-19,14,30,Normal day time
4111,64,2,14-AUG-19,19,30,Normal evening time
4112,64,2,14-AUG-19,14,30,Normal day time
4113,64,2,15-AUG-19,18,45,Earlier start evening
4114,64,2,15-AUG-19,14,0,Earlier start day time
4115,65,3,09-AUG-19,19,30,Normal evening time
4116,65,3,10-AUG-19,19,30,Normal evening time
4117,65,3,11-AUG-19,19,30,Normal evening time
4118,65,3,11-AUG-19,14,30,Normal day time
4119,65,3,12-AUG-19,19,30,Normal evening time
4120,65,3,13-AUG-19,19,30,Normal evening time
4121,65,3,13-AUG-19,14,30,Normal day time
4122,65,3,14-AUG-19,19,30,Normal evening time
4123,65,3,14-AUG-19,14,30,Normal day time
4124,65,3,15-AUG-19,18,45,Earlier start evening
4125,65,3,15-AUG-19,14,0,Earlier start day time
4126,53,4,09-AUG-19,19,30,Normal evening time
4127,53,4,10-AUG-19,19,30,Normal evening time
4128,53,4,11-AUG-19,19,30,Normal evening time
4129,53,4,11-AUG-19,14,30,Normal day time
4130,53,4,12-AUG-19,19,30,Normal evening time
4131,53,4,13-AUG-19,19,30,Normal evening time
4132,53,4,13-AUG-19,14,30,Normal day time
4133,53,4,14-AUG-19,19,30,Normal evening time
4134,53,4,14-AUG-19,14,30,Normal day time
4135,53,4,15-AUG-19,18,45,Earlier start evening
4136,53,4,15-AUG-19,14,0,Earlier start day time
4137,54,5,09-AUG-19,19,30,Normal evening time
4138,54,5,10-AUG-19,19,30,Normal evening time
4139,54,5,11-AUG-19,19,30,Normal evening time
4140,54,5,11-AUG-19,14,30,Normal day time
4141,54,5,12-AUG-19,19,30,Normal evening time
4142,54,5,13-AUG-19,19,30,Normal evening time
4143,54,5,13-AUG-19,14,30,Normal day time
4144,54,5,14-AUG-19,19,30,Normal evening time
4145,54,5,14-AUG-19,14,30,Normal day time
4146,54,5,15-AUG-19,18,45,Earlier start evening
4147,54,5,15-AUG-19,14,0,Earlier start day time
4148,55,6,09-AUG-19,19,30,Normal evening time
4149,55,6,10-AUG-19,19,30,Normal evening time
4150,55,6,11-AUG-19,19,30,Normal evening time
4151,55,6,11-AUG-19,14,30,Normal day time
4152,55,6,12-AUG-19,19,30,Normal evening time
4153,55,6,13-AUG-19,19,30,Normal evening time
4154,55,6,13-AUG-19,14,30,Normal day time
4155,55,6,14-AUG-19,19,30,Normal evening time
4156,55,6,14-AUG-19,14,30,Normal day time
4157,55,6,15-AUG-19,18,45,Earlier start evening
4158,55,6,15-AUG-19,14,0,Earlier start day time
4159,64,1,16-AUG-19,19,30,Normal evening time
4160,64,1,17-AUG-19,19,30,Normal evening time
4161,64,1,18-AUG-19,19,30,Normal evening time
4162,64,1,18-AUG-19,14,30,Normal day time
4163,64,1,19-AUG-19,19,30,Normal evening time
4164,64,1,20-AUG-19,19,30,Normal evening time
4165,64,1,20-AUG-19,14,30,Normal day time
4166,64,1,21-AUG-19,19,30,Normal evening time
4167,64,1,21-AUG-19,14,30,Normal day time
4168,64,1,22-AUG-19,18,45,Earlier start evening
4169,64,1,22-AUG-19,14,0,Earlier start day time
4170,65,2,16-AUG-19,19,30,Normal evening time
4171,65,2,17-AUG-19,19,30,Normal evening time
4172,65,2,18-AUG-19,19,30,Normal evening time
4173,65,2,18-AUG-19,14,30,Normal day time
4174,65,2,19-AUG-19,19,30,Normal evening time
4175,65,2,20-AUG-19,19,30,Normal evening time
4176,65,2,20-AUG-19,14,30,Normal day time
4177,65,2,21-AUG-19,19,30,Normal evening time
4178,65,2,21-AUG-19,14,30,Normal day time
4179,65,2,22-AUG-19,18,45,Earlier start evening
4180,65,2,22-AUG-19,14,0,Earlier start day time
4181,53,3,16-AUG-19,19,30,Normal evening time
4182,53,3,17-AUG-19,19,30,Normal evening time
4183,53,3,18-AUG-19,19,30,Normal evening time
4184,53,3,18-AUG-19,14,30,Normal day time
4185,53,3,19-AUG-19,19,30,Normal evening time
4186,53,3,20-AUG-19,19,30,Normal evening time
4187,53,3,20-AUG-19,14,30,Normal day time
4188,53,3,21-AUG-19,19,30,Normal evening time
4189,53,3,21-AUG-19,14,30,Normal day time
4190,53,3,22-AUG-19,18,45,Earlier start evening
4191,53,3,22-AUG-19,14,0,Earlier start day time
4192,54,4,16-AUG-19,19,30,Normal evening time
4193,54,4,17-AUG-19,19,30,Normal evening time
4194,54,4,18-AUG-19,19,30,Normal evening time
4195,54,4,18-AUG-19,14,30,Normal day time
4196,54,4,19-AUG-19,19,30,Normal evening time
4197,54,4,20-AUG-19,19,30,Normal evening time
4198,54,4,20-AUG-19,14,30,Normal day time
4199,54,4,21-AUG-19,19,30,Normal evening time
4200,54,4,21-AUG-19,14,30,Normal day time
4201,54,4,22-AUG-19,18,45,Earlier start evening
4202,54,4,22-AUG-19,14,0,Earlier start day time
3003,48,3,18-APR-19,14,0,Earlier start day time
3004,49,4,12-APR-19,19,30,Normal evening time
3005,49,4,13-APR-19,19,30,Normal evening time
3006,49,4,14-APR-19,19,30,Normal evening time
3007,49,4,14-APR-19,14,30,Normal day time
3008,49,4,15-APR-19,19,30,Normal evening time
3009,49,4,16-APR-19,19,30,Normal evening time
3010,49,4,16-APR-19,14,30,Normal day time
3011,49,4,17-APR-19,19,30,Normal evening time
3012,49,4,17-APR-19,14,30,Normal day time
3013,49,4,18-APR-19,18,45,Earlier start evening
3014,49,4,18-APR-19,14,0,Earlier start day time
3015,50,5,12-APR-19,19,30,Normal evening time
3016,50,5,13-APR-19,19,30,Normal evening time
3017,50,5,14-APR-19,19,30,Normal evening time
3018,50,5,14-APR-19,14,30,Normal day time
3019,50,5,15-APR-19,19,30,Normal evening time
3020,50,5,16-APR-19,19,30,Normal evening time
3021,50,5,16-APR-19,14,30,Normal day time
3022,50,5,17-APR-19,19,30,Normal evening time
3023,50,5,17-APR-19,14,30,Normal day time
3024,50,5,18-APR-19,18,45,Earlier start evening
3025,50,5,18-APR-19,14,0,Earlier start day time
3026,51,6,12-APR-19,19,30,Normal evening time
3027,51,6,13-APR-19,19,30,Normal evening time
3028,51,6,14-APR-19,19,30,Normal evening time
3029,51,6,14-APR-19,14,30,Normal day time
3030,51,6,15-APR-19,19,30,Normal evening time
